crop_name,market_name,state,price_date,min_price_per_kg,max_price_per_kg,modal_price_per_kg
chilli,Synthetic Reference Market,All India,2024-10-19,76.71,85.73,82.01
chilli,Synthetic Reference Market,All India,2024-10-26,78.99,89.62,85.32
chilli,Synthetic Reference Market,All India,2024-11-02,78.68,88.56,83.59
chilli,Synthetic Reference Market,All India,2024-11-09,75.28,91.32,83.12
chilli,Synthetic Reference Market,All India,2024-11-16,76.3,84.63,81.26
chilli,Synthetic Reference Market,All India,2024-11-23,75.13,84.92,79.2
chilli,Synthetic Reference Market,All India,2024-11-30,73.37,88.21,80.65
chilli,Synthetic Reference Market,All India,2024-12-07,75.69,84.85,80.42
chilli,Synthetic Reference Market,All India,2024-12-14,75.28,85.75,80.57
chilli,Synthetic Reference Market,All India,2024-12-21,73.39,83.84,79.62
chilli,Synthetic Reference Market,All India,2024-12-28,74.65,86.05,80.66
chilli,Synthetic Reference Market,All India,2025-01-04,72.0,85.71,78.67
chilli,Synthetic Reference Market,All India,2025-01-11,77.57,88.77,84.47
chilli,Synthetic Reference Market,All India,2025-01-18,72.0,86.13,79.54
chilli,Synthetic Reference Market,All India,2025-01-25,75.9,87.53,82.2
chilli,Synthetic Reference Market,All India,2025-02-01,74.86,85.66,80.65
chilli,Synthetic Reference Market,All India,2025-02-08,77.33,88.86,82.28
chilli,Synthetic Reference Market,All India,2025-02-15,75.81,88.24,82.66
chilli,Synthetic Reference Market,All India,2025-02-22,75.4,91.5,83.65
chilli,Synthetic Reference Market,All India,2025-03-01,77.21,89.14,84.6
chilli,Synthetic Reference Market,All India,2025-03-08,80.31,89.39,85.58
chilli,Synthetic Reference Market,All India,2025-03-15,79.05,93.9,87.05
chilli,Synthetic Reference Market,All India,2025-03-22,84.42,95.45,90.44
chilli,Synthetic Reference Market,All India,2025-03-29,83.17,92.73,88.57
chilli,Synthetic Reference Market,All India,2025-04-05,80.46,94.52,87.83
chilli,Synthetic Reference Market,All India,2025-04-12,89.63,103.53,94.12
chilli,Synthetic Reference Market,All India,2025-04-19,83.49,96.46,91.39
chilli,Synthetic Reference Market,All India,2025-04-26,89.86,102.75,96.75
chilli,Synthetic Reference Market,All India,2025-05-03,87.85,101.24,95.24
chilli,Synthetic Reference Market,All India,2025-05-10,92.64,105.2,97.5
chilli,Synthetic Reference Market,All India,2025-05-17,90.46,99.35,95.31
chilli,Synthetic Reference Market,All India,2025-05-24,94.95,106.76,99.71
chilli,Synthetic Reference Market,All India,2025-05-31,92.93,102.89,98.86
chilli,Synthetic Reference Market,All India,2025-06-07,91.56,102.57,96.15
chilli,Synthetic Reference Market,All India,2025-06-14,91.55,105.72,98.82
chilli,Synthetic Reference Market,All India,2025-06-21,92.29,107.92,99.86
chilli,Synthetic Reference Market,All India,2025-06-28,94.8,110.25,101.29
chilli,Synthetic Reference Market,All India,2025-07-05,91.19,107.01,100.59
chilli,Synthetic Reference Market,All India,2025-07-12,96.83,106.29,101.74
chilli,Synthetic Reference Market,All India,2025-07-19,88.6,106.89,97.97
chilli,Synthetic Reference Market,All India,2025-07-26,94.27,110.18,101.09
chilli,Synthetic Reference Market,All India,2025-08-02,89.23,103.02,98.32
chilli,Synthetic Reference Market,All India,2025-08-09,92.63,106.13,100.15
chilli,Synthetic Reference Market,All India,2025-08-16,92.49,108.24,98.77
chilli,Synthetic Reference Market,All India,2025-08-23,91.29,104.95,99.54
chilli,Synthetic Reference Market,All India,2025-08-30,92.54,101.93,97.7
chilli,Synthetic Reference Market,All India,2025-09-06,90.03,104.5,96.43
chilli,Synthetic Reference Market,All India,2025-09-13,84.99,99.33,92.25
chilli,Synthetic Reference Market,All India,2025-09-20,90.18,101.43,96.09
chilli,Synthetic Reference Market,All India,2025-09-27,87.29,100.99,96.44
chilli,Synthetic Reference Market,All India,2025-10-04,87.86,100.03,92.44
chilli,Synthetic Reference Market,All India,2025-10-11,84.67,94.83,89.37
chilli,Synthetic Reference Market,All India,2025-10-18,80.44,92.1,88.25
chilli,Synthetic Reference Market,All India,2025-10-25,81.91,96.26,87.56
chilli,Synthetic Reference Market,All India,2025-11-01,83.34,94.96,87.74
chilli,Synthetic Reference Market,All India,2025-11-08,85.15,94.75,89.0
chilli,Synthetic Reference Market,All India,2025-11-15,81.2,92.39,86.59
chilli,Synthetic Reference Market,All India,2025-11-22,81.41,95.63,89.33
chilli,Synthetic Reference Market,All India,2025-11-29,82.97,94.89,87.88
chilli,Synthetic Reference Market,All India,2025-12-06,77.79,92.93,85.79
chilli,Synthetic Reference Market,All India,2025-12-13,82.75,90.39,86.63
chilli,Synthetic Reference Market,All India,2025-12-20,80.82,88.74,85.15
chilli,Synthetic Reference Market,All India,2025-12-27,78.19,93.32,86.02
chilli,Synthetic Reference Market,All India,2026-01-03,74.09,86.4,82.28
chilli,Synthetic Reference Market,All India,2026-01-10,83.69,94.85,87.63
chilli,Synthetic Reference Market,All India,2026-01-17,81.42,92.1,86.58
chilli,Synthetic Reference Market,All India,2026-01-24,82.24,96.35,88.9
chilli,Synthetic Reference Market,All India,2026-01-31,81.33,91.21,87.33
chilli,Synthetic Reference Market,All India,2026-02-07,83.11,96.34,88.09
chilli,Synthetic Reference Market,All India,2026-02-14,79.62,96.5,87.77
chilli,Synthetic Reference Market,All India,2026-02-21,82.13,96.14,87.86
chilli,Synthetic Reference Market,All India,2026-02-28,83.54,98.17,90.88
chilli,Synthetic Reference Market,All India,2026-03-07,84.53,96.7,91.86
chilli,Synthetic Reference Market,All India,2026-03-14,83.38,95.36,90.75
chilli,Synthetic Reference Market,All India,2026-03-21,85.24,99.42,93.19
chilli,Synthetic Reference Market,All India,2026-03-28,88.04,103.89,95.78
chilli,Synthetic Reference Market,All India,2026-04-04,91.12,102.83,95.75
chilli,Synthetic Reference Market,All India,2026-04-11,88.76,105.55,97.6
chilli,Synthetic Reference Market,All India,2026-04-18,96.38,107.8,101.09
chilli,Synthetic Reference Market,All India,2026-04-25,94.95,107.99,99.52
chilli,Synthetic Reference Market,All India,2026-05-02,95.34,113.95,103.69
chilli,Synthetic Reference Market,All India,2026-05-09,94.89,105.25,100.94
chilli,Synthetic Reference Market,All India,2026-05-16,93.66,107.97,103.68
chilli,Synthetic Reference Market,All India,2026-05-23,93.65,107.08,101.02
chilli,Synthetic Reference Market,All India,2026-05-30,92.42,109.84,101.58
chilli,Synthetic Reference Market,All India,2026-06-06,96.64,109.22,103.82
chilli,Synthetic Reference Market,All India,2026-06-13,95.91,111.23,106.05
chilli,Synthetic Reference Market,All India,2026-06-20,93.13,112.11,102.97
chilli,Synthetic Reference Market,All India,2026-06-27,100.53,115.16,106.61
chilli,Synthetic Reference Market,All India,2026-07-04,99.1,115.1,106.72
chilli,Synthetic Reference Market,All India,2026-07-11,100.11,113.15,105.75
